Frequencia,Amplitud
3.0643739,490.7672
3.0722515,209.92148
3.0801291,149.59102
3.0880066,179.37918
3.0958842,998.50577
3.1037618,718.4796
3.1116393,1180.297
3.1195169,85.252176
3.1273945,900.50535
3.1352721,49.852748
3.1431496,674.4944
3.1510272,905.42336
3.1589048,69.977659
3.1667823,330.94893
3.1746599,564.61481
3.1825375,58.965314
3.190415,148.50842
3.1982926,62.319896
3.2061702,426.34039
3.2140477,283.74443
3.2219253,77.495952
3.2298029,691.35273
3.2376804,917.29013
3.245558,912.23767
3.2534356,319.63179
3.2613131,7.7594751
3.2691907,644.64705
3.2770683,135.12245
3.2849458,667.04469
3.2928234,499.79614
3.300701,308.85522
3.3085785,201.98701
3.3164561,350.14497
3.3243337,1156.6002
3.3322113,238.89747
3.3400888,884.75892
3.3479664,827.39292
3.355844,149.2432
3.3637215,101.66656
3.3715991,297.60718
3.3794767,734.39369
3.3873542,1426.6562
3.3952318,4.3511049
3.4031094,855.42889
3.4109869,80.930745
3.4188645,305.45052
3.4267421,500.38935
3.4346196,546.00228
3.4424972,419.03164
3.4503748,176.31221
3.4582523,1138.6162
3.4661299,57.252733
3.4740075,276.57093
3.481885,267.33732
3.4897626,1090.7982
3.4976402,40.933368
3.5055177,632.95445
3.5133953,38.495936
3.5212729,795.64153
3.5291505,89.446844
3.537028,2278.4026
3.5449056,6.8208977
3.5527832,238.30944
3.5606607,99.778115
3.5685383,1134.8686
3.5764159,1083.4446
3.5842934,869.71471
3.592171,164.9184
3.6000486,41.799388
3.6079261,132.37352
3.6158037,1299.5769
3.6236813,12.244641
3.6315588,19.253148
3.6394364,400.34372
3.647314,75.045514
3.6551915,292.81771
3.6630691,450.38239
3.6709467,333.77229
3.6788242,75.441241
3.6867018,1686.996
3.6945794,559.64849
3.7024569,531.0576
3.7103345,694.91321
3.7182121,182.37296
3.7260897,2037.2974
3.7339672,378.01892
3.7418448,44.53896
3.7497224,1053.3687
3.7575999,447.20176
3.7654775,149.83482
3.7733551,118.37972
3.7812326,79.893966
3.7891102,26.499306
3.7969878,1082.8729
3.8048653,932.31717
3.8127429,898.76492
3.8206205,330.64069
3.828498,412.61615
3.8363756,1119.5865
3.8442532,1591.9795
3.8521307,187.45196
3.8600083,342.45851
3.8678859,67.218467
3.8757634,846.75199
3.883641,594.76587
3.8915186,1482.2693
3.8993961,374.69936
3.9072737,23.506402
3.9151513,275.12277
3.9230289,650.95608
3.9309064,424.16895
3.938784,323.88409
3.9466616,22.131339
3.9545391,181.35718
3.9624167,45.630006
3.9702943,33.577689
3.9781718,294.25363
3.9860494,103.43081
3.993927,941.80857
4.0018045,492.45878
4.0096821,91.456374
4.0175597,21.498634
4.0254372,76.671666
4.0333148,58.252579
4.0411924,28.486877
4.0490699,1041.9707
4.0569475,42.491139
4.0648251,1747.4932
4.0727026,3.5252275
4.0805802,375.01313
4.0884578,1331.3967
4.0963353,2081.8233
4.1042129,120.44878
4.1120905,25.276052
4.119968,377.84426
4.1278456,1261.9399
4.1357232,809.61588
4.1436008,260.43654
4.1514783,1365.43
4.1593559,16.376602
4.1672335,305.07488
4.175111,361.46593
4.1829886,17.676488
4.1908662,203.94768
4.1987437,1205.5971
4.2066213,185.2806
4.2144989,83.528593
4.2223764,261.65953
4.230254,25.759197
4.2381316,126.08205
4.2460091,367.21173
4.2538867,211.17794
4.2617643,770.99297
4.2696418,449.36029
4.2775194,313.30072
4.285397,208.34528
4.2932745,644.4012
4.3011521,962.67516
4.3090297,616.74671
4.3169072,178.35946
4.3247848,857.42653
4.3326624,46.405638
4.34054,1055.8379
